>>> A/B lean physics: seed 92 = FULL block, seed 93 = LEAN  2026-09-01 08:59:51
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
2026-09-01 09:12:45,510 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:12:45,512 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:12:45,513 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:12:45,513 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:12:45,516 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:12:45,519 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:12:45,519 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:12:45,521 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:12:45,521 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:12:45,525 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:12:45,525 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:12:45,527 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:12:45,528 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:12:45,533 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:12:45,533 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:12:45,533 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:12:45,541 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:12:45,581 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:13:40,215 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:13:40,217 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:13:40,217 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:13:40,218 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:13:40,221 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:13:40,223 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:13:40,223 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:13:40,226 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:13:40,226 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:13:40,229 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:13:40,229 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:13:40,232 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:13:40,232 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:13:40,237 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:13:40,237 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:13:40,237 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:13:40,243 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:13:40,263 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:14:44,674 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:14:44,676 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:14:44,677 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:14:44,677 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:14:44,680 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:14:44,683 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:14:44,683 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:14:44,685 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:14:44,685 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:14:44,689 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:14:44,689 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:14:44,691 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:14:44,691 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:14:44,697 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:14:44,697 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:14:44,697 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:14:44,703 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:14:44,743 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
[preflight] custody controls verified for 1 problem(s); keys sealed and unreadable by execution
[phase: development] results are for post-mortems and convergence checking, NOT for the paper's evaluation table.
[FC1 27b MCP s92] done  calls=52 tok=4200541/32641 894.1s
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:456: LangGraphDeprecatedSinceV10: create_react_agent has been moved to `langchain.agents`. Please update your import to `from langchain.agents import create_agent`. Deprecated in LangGraph V1.0 to be removed in V2.0.
  sub_agent = create_react_agent(
2026-09-01 09:17:14,605 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:17:14,607 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:17:14,608 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:17:14,608 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:17:14,612 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:17:14,614 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:17:14,614 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:17:14,617 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:17:14,617 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:17:14,620 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:17:14,620 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:17:14,623 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:17:14,623 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:17:14,628 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:17:14,628 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:17:14,628 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:17:14,635 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:17:14,681 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:17:24,146 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:17:24,148 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:17:24,148 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:17:24,149 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:17:24,152 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:17:24,154 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:17:24,155 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:17:24,157 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:17:24,157 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:17:24,161 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:17:24,161 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:17:24,163 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:17:24,163 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:17:24,168 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:17:24,168 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:17:24,168 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:17:24,176 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:17:24,210 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
[preflight] custody controls verified for 1 problem(s); keys sealed and unreadable by execution
[phase: development] results are for post-mortems and convergence checking, NOT for the paper's evaluation table.
[NG1 27b MCP s92] done  calls=73 tok=4404818/42861 1074.8s
/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/run_blind.py:941: ResourceWarning: unclosed file <_io.TextIOWrapper name='/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/runs/NG1_27b_MCP_seed92/work/trajectory_live.txt' mode='a' encoding='utf-8'>
  run_one(pid, a.model, cond, a.seed, a.timeout)
ResourceWarning: Enable tracemalloc to get the object allocation traceback
/home/alexander/.local/share/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/asyncio/selector_events.py:879: ResourceWarning: unclosed transport <_SelectorSocketTransport fd=8>
2026-09-01 09:19:15,726 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:19:15,728 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:19:15,728 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:19:15,729 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:19:15,732 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:19:15,734 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:19:15,734 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:19:15,737 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:19:15,737 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:19:15,741 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:19:15,741 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:19:15,743 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:19:15,743 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:19:15,748 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:19:15,748 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:19:15,748 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:19:15,755 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:19:15,800 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:19:33,845 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:19:33,847 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:19:33,847 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:19:33,848 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:19:33,851 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:19:33,853 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:19:33,853 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:19:33,856 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:19:33,856 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:19:33,860 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:19:33,860 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:19:33,862 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:19:33,862 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:19:33,867 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:19:33,867 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:19:33,867 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:19:33,874 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:19:33,877 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
[preflight] custody controls verified for 1 problem(s); keys sealed and unreadable by execution
[phase: development] results are for post-mortems and convergence checking, NOT for the paper's evaluation table.
[NG1 27b MCP s93] done  calls=60 tok=3359120/48059 1169.6s
/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/run_blind.py:941: ResourceWarning: unclosed file <_io.TextIOWrapper name='/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/runs/NG1_27b_MCP_seed93/work/trajectory_live.txt' mode='a' encoding='utf-8'>
  run_one(pid, a.model, cond, a.seed, a.timeout)
ResourceWarning: Enable tracemalloc to get the object allocation traceback
/home/alexander/.local/share/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/asyncio/selector_events.py:879: ResourceWarning: unclosed transport <_SelectorSocketTransport fd=8>
2026-09-01 09:25:45,382 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:25:45,384 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:25:45,386 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:25:45,386 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:25:45,389 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:25:45,392 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:25:45,392 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:25:45,394 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:25:45,394 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:25:45,398 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:25:45,398 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:25:45,401 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:25:45,401 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:25:45,406 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:25:45,406 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:25:45,406 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:25:45,414 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:25:45,690 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:28:20,937 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:28:20,939 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:28:20,940 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:28:20,940 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:28:20,943 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:28:20,946 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:28:20,946 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:28:20,948 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:28:20,948 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:28:20,952 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:28:20,952 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:28:20,954 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:28:20,954 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:28:20,959 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:28:20,959 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:28:20,960 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:28:20,967 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:28:21,127 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:28:26,230 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:28:26,232 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:28:26,232 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:28:26,233 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:28:26,236 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:28:26,238 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:28:26,238 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:28:26,241 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:28:26,241 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:28:26,244 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:28:26,244 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:28:26,247 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:28:26,247 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:28:26,252 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:28:26,252 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:28:26,252 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:28:26,259 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:28:26,540 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
[preflight] custody controls verified for 1 problem(s); keys sealed and unreadable by execution
[phase: development] results are for post-mortems and convergence checking, NOT for the paper's evaluation table.
[KR1 27b MCP s92] done  calls=36 tok=3748201/86147 1716.4s
/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/run_blind.py:941: ResourceWarning: unclosed file <_io.TextIOWrapper name='/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/runs/KR1_27b_MCP_seed92/work/trajectory_live.txt' mode='a' encoding='utf-8'>
  run_one(pid, a.model, cond, a.seed, a.timeout)
ResourceWarning: Enable tracemalloc to get the object allocation traceback
/home/alexander/.local/share/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/asyncio/selector_events.py:879: ResourceWarning: unclosed transport <_SelectorSocketTransport fd=8>
[preflight] custody controls verified for 1 problem(s); keys sealed and unreadable by execution
[phase: development] results are for post-mortems and convergence checking, NOT for the paper's evaluation table.
[KR1 27b MCP s93] done  calls=48 tok=3517590/97262 2972.1s  ERR TimeoutError: exceeded 2700s
sys:1: ResourceWarning: unclosed file <_io.TextIOWrapper name='/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/runs/KR1_27b_MCP_seed93/work/trajectory_live.txt' mode='a' encoding='utf-8'>
ResourceWarning: Enable tracemalloc to get the object allocation traceback
/home/alexander/.local/share/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/asyncio/selector_events.py:879: ResourceWarning: unclosed transport <_SelectorSocketTransport fd=8>
